,target_mean
194618,-33.21928095
194619,1.11061617
194620,0.46585226
194621,0.50659674
194622,-1.27673104
194623,1.33052768
194624,1.3847643
194625,-0.67731334
194626,0.51457317
194627,-0.30300622
194628,-1.03758669
194629,0.03521708
194630,-6.036562970000001
194631,-0.242441
194632,-0.40452782
194633,-1.84951106
194634,0.00159083
194635,-4.98729054
194636,-1.28219543
194637,-1.11115928
194638,-1.66701853
194639,0.53665434
194640,0.14350453
194641,0.12331646
194642,4.99142074
194643,-1.57739574
194644,-0.94479662
194645,-0.36334205
194646,0.8271186100000001
194647,1.58379368
194648,1.89986163
194649,0.91428708
194650,-0.63467576
194651,-0.17482096
194652,0.05198847
194653,0.31576259
194654,-5.54320075
194655,1.06411664
194656,0.68494653
194657,1.63766955
194658,0.40222016
194659,-0.42694407
194660,-2.57269036
194661,2.50626987
194662,0.57286279
194663,-0.18971584
194664,0.6151339
194665,-0.28368645
194666,-0.18335286
194667,0.06384963
194668,0.44790736
194669,1.48547889
194670,0.35670806
194671,-1.5743370299999997
194672,1.53637189
194673,-0.28786298
194674,-0.7348996000000001
194675,1.031062
194676,0.24936112
194677,0.70869544
194678,-0.30291607
194679,1.5310834
194680,-1.26067953
194681,-1.77891281
194682,-0.37938615
194683,0.49270864
194684,-2.67210049
194685,-0.30422995
194686,4.98481717
194687,2.4794895
194688,1.05641499
194689,0.38817595
194690,2.1929041
194691,1.24954364
194692,0.63423904
194693,0.65262341
194694,-1.81536719
194695,0.62648705
194696,-0.12391966
194697,0.50198805
194698,2.11634144
194699,-0.40884123
194700,0.18986414
194701,-0.55738385
194702,7.69154759
194703,1.65403979
194704,1.38790213
194705,0.02240431
194706,-0.48082433
194707,-0.10095843
194708,0.61312462
194709,2.08844217
194710,0.19821633
194711,2.05757253
194712,1.15290339
194713,-4.17156825
194714,0.32265375
194715,-2.56527773
194716,-0.45377995
194717,0.43513631
194718,-2.82048989
194719,0.31441192
194720,-2.90318197
194721,-0.37090223
194722,0.69842622
194723,-0.09761844
194724,1.64803537
194725,2.56866069
194726,-1.32856649
194727,-3.859932230000001
194728,0.16025508
194729,2.37963199
194730,-0.52023087
194731,-0.74787734
194732,-0.10944079
194733,0.62870858
194734,-0.24414447
194735,-0.77341445
194736,0.5243216
194737,-2.36732922
194738,0.59978019
194739,5.80642718
194740,0.25690858
194741,-0.82408841
194742,1.75636173
194743,-0.54169411
194744,-2.07170027
194745,1.54015381
194746,-3.38033756
194747,-0.51237081
194748,-1.5577859399999998
194749,-1.0
194750,0.25108653
194751,1.95142469
194752,-2.22685991
194753,-0.99622218
194754,-33.21928095
194755,-0.34971359
194756,-0.58732938
194757,2.10997018
194758,-0.76826835
194759,-0.856581
194760,0.03395147
194761,1.20118873
194762,1.67694336
194763,1.747513
194764,-4.88823182
194765,0.0233323499999999
194766,0.55745215
194767,-0.4008912799999999
194768,1.42391587
194769,0.5438358
194770,1.06209063
194771,-2.63738295
194772,-0.51267581
194773,-0.50538103
194774,-0.8701170099999999
194775,-0.12651838
194776,0.96167769
194777,-1.42832111
194778,-1.26303441
194779,0.31891801
194780,-0.12942554
194781,-1.91258647
194782,-2.06617811
194783,-0.66384718
194784,-0.08517664
194785,-1.03090228
194786,3.10696626
194787,-0.49153689
194788,-0.6237208
194789,0.9406015
194790,0.72862809
194791,0.94400175
194792,-33.21928095
194793,1.3551425
194794,-0.43011759
194795,-33.21928095
194796,0.72540473
194797,-0.5877527
194798,2.56685638
194799,1.78872929
194800,-1.11488347
194801,-2.36790728
194802,-0.116134
194803,0.09124495
194804,3.45955487
194805,-1.04346218
194806,0.02667738
194807,1.01790148
194808,2.44263572
194809,-0.43073496
194810,-0.88653428
194811,-0.51087953
194812,-6.04342642
194813,-1.28080321
194814,0.22466919
194815,0.89096201
194816,0.16907359
194817,0.57611158
194818,-0.18911244
194819,1.28346595
194820,0.56236629
194821,-1.30478786
194822,-0.43963654
194823,-0.48747048
194824,0.1241691699999999
194825,-2.30710293
194826,2.39638393
194827,-0.72849732
194828,-0.3833083
194829,-1.9808835700000005
194830,-0.78090326
194831,-1.3556179
194832,2.69568061
194833,-1.59367533
194834,0.20742575
194835,-33.21928095
194836,0.62916015
194837,-0.44223577
194838,0.36324838
194839,0.57841469
194840,0.08504694
194841,1.50077058
194842,0.29079581
194843,2.71176194
194844,1.58331489
194845,0.62138228
194846,3.69086878
194847,-0.03759472
194848,0.1607707
194849,-1.72954175
194850,1.15715603
194851,3.13289158
194852,1.60199782
194853,-1.12765605
194854,0.01712268
194855,-1.62593788
194856,4.00012023
194857,-1.85782142
194858,-0.22984955
194859,0.20454145
194860,-2.51392921
194861,-1.27260118
194862,0.34453171
194863,2.78460748
194864,-2.78288804
194865,0.25620864
194866,-0.61162692
194867,-1.33779686
194868,-0.96053031
194869,-0.34490721
194870,-4.30830013
194871,0.98181718
194872,1.51225711
194873,0.38088558
194874,-4.97943807
194875,2.13586494
194876,-0.7489440099999999
194877,-0.09528543
194878,0.67394682
194879,-1.58314217
194880,2.84653189
194881,1.04490144
194882,-0.1047883299999999
194883,0.2524335
194884,0.3845321
194885,1.86512062
194886,-0.19331078
194887,-0.14100139
194888,-0.52458766
194889,-0.18544376
194890,-33.21928095
194891,-0.93462771
194892,0.69837772
194893,0.04886382
194894,-1.0429475
194895,-0.09184829
194896,1.12885268
194897,-0.55353162
194898,0.36235747
194899,0.28328578
194900,-0.71338377
194901,0.97937419
194902,0.66374263
194903,1.30424107
194904,0.21349983
194905,-4.42115596
194906,-0.23339147
194907,-2.18515
194908,0.04098238
194909,0.10867556
194910,-0.8784240000000001
194911,-3.38789424
194912,1.10446209
194913,-1.28136378
194914,2.45157165
194915,-0.9263654
194916,1.15135928
194917,-0.92296997
194918,0.47154872
194919,-0.13242554
194920,-1.05635713
194921,-0.53383652
194922,-0.39934948
194923,-0.10986657
194924,0.20812566
194925,-0.69059693
194926,-0.06515226
194927,-1.35516291
194928,0.28215292
194929,0.34304205
194930,3.2002309
194931,0.58736499
194932,-0.89937708
194933,1.57950239
194934,-0.39907864
194935,0.00607565
194936,0.62914906
194937,-0.47266547
194938,0.31178793
194939,-0.4289379
194940,-4.0377057
194941,-0.34691584
194942,1.47225854
194943,-0.25339369
194944,0.8777442499999999
194945,0.27152218
194946,0.21658526
194947,2.2974948
194948,0.50141953
194949,0.08799648
194950,0.68606236
194951,1.14708175
194952,3.49449361
194953,-0.2118008
194954,7.66372615
194955,0.05923391
194956,-0.39618483
194957,0.25398632
194958,2.99761835
194959,0.97295384
194960,0.27548408
194961,-0.06359181
194962,-1.77015762
194963,2.58524797
194964,0.8977069200000001
194965,-0.08910072
194966,0.91618447
194967,-1.27413165
194968,-2.53546624
194969,-0.28501445
194970,1.40924757
194971,1.10314033
194972,-3.60120728
194973,-3.98514623
194974,1.0682982
194975,-1.02585701
194976,-1.11333422
194977,-3.42229743
194978,-0.18152263
194979,1.06458557
194980,-1.0640249
194981,1.75420453
194982,-1.02747623
194983,4.85429735
194984,-2.40548952
194985,-1.49540479
194986,-0.19879945
194987,-0.60747981
194988,-0.06614162
194989,0.8510851299999999
194990,-0.2947307
194991,0.36739301
194992,-0.29780547
194993,0.32581949
194994,-0.10418772
194995,-1.09273694
194996,1.50752359
194997,-0.7766363
194998,-33.21928095
194999,-0.72250112
195000,-0.7389607
195001,0.6043215
195002,1.7672732
195003,-3.24573763
195004,0.27864788
195005,-4.86179127
195006,0.7834695099999999
195007,-0.91738817
195008,-0.00484174
195009,-2.17553074
195010,-1.07824878
195011,-1.11747014
195012,0.60694994
195013,0.9961868900000002
195014,-5.63202581
195015,-0.24604369
195016,1.5184793000000003
195017,-1.89994899
195018,-1.68862798
195019,5.98803541
195020,0.01450128
195021,0.04685683
195022,1.24902927
195023,1.31480412
195024,-1.15461943
195025,2.40663678
195026,-1.81307999
195027,-0.94463261
195028,-0.3684594999999999
195029,1.7915803300000002
195030,0.3980153099999999
195031,0.8101094
195032,-0.70322711
195033,-0.95797209
195034,2.10311075
195035,0.32885711
195036,0.76794584
195037,0.44002713
195038,-1.3696014
195039,0.37876631
195040,0.20057078
195041,-0.44313457
195042,-2.71841166
195043,-1.25322709
195044,-1.00420535
195045,1.10250918
195046,0.76245535
195047,0.09840355
195048,-0.09250058
195049,-0.56285368
195050,0.29494774
195051,-0.62322889
195052,0.18164502
195053,-0.0069851
195054,-6.52787622
195055,-0.36620941
195056,1.65235014
195057,0.68623384
195058,0.02768389
195059,-0.03021741
195060,2.61332485
195061,-1.47531811
195062,2.00181972
195063,-0.20797559
195064,0.46886165
195065,-2.95575055
195066,-3.31272948
195067,0.0203246
195068,0.0
195069,-0.68720051
195070,-0.46109216
195071,0.8598613
195072,-0.48003351
195073,0.2325878
195074,-0.00434201
195075,3.35912969
195076,1.18539812
195077,2.45955065
195078,-0.67333258
195079,-0.15992295
195080,-1.25688225
195081,-0.11114177
195082,-1.40542543
195083,2.24003466
195084,-2.28005676
195085,1.30189462
195086,-3.50970715
195087,-0.73751996
195088,-1.62379843
195089,0.38448675
195090,-2.78296716
195091,0.39731713
195092,0.04944359
195093,-1.9280847
195094,-33.21928095
195095,-2.29663817
195096,-0.3081383
195097,0.64706085
195098,-0.44335551
195099,0.04874343
195100,-4.0090621
195101,2.51753968
195102,-3.79910054
195103,-1.51424351
195104,-1.14912857
195105,0.51664727
195106,0.23228839
195107,0.13212789
195108,0.31072389
195109,-5.00462719
195110,0.94393871
195111,0.07915163
195112,4.17736674
195113,-1.45234333
195114,-0.67239656
195115,-4.13796249
195116,1.64765749
195117,0.3931547199999999
195118,0.7310816600000001
195119,-0.88155894
195120,-2.39289341
195121,1.8433648
195122,0.48379792
195123,1.02746611
195124,-0.56981121
195125,-1.17959895
195126,-0.73079944
195127,1.0573115
195128,-0.95740053
195129,-0.92349343
195130,0.78008501
195131,0.56910975
195132,0.9606777
195133,-0.25017395
195134,-0.25221288
195135,-0.23193162
195136,0.32672
195137,0.65224712
195138,0.50250034
195139,-0.35545448
195140,0.33683476
195141,-0.25626725
195142,0.54442732
195143,0.1770479
195144,0.34611594
195145,-3.14014111
195146,-1.63120895
195147,0.28517779
195148,0.6731685
195149,0.91933862
195150,-0.28705677
195151,-0.37232597
195152,2.18764875
195153,0.08463668
195154,1.04262801
195155,-0.95448235
195156,-0.0112241
195157,0.59067279
195158,-0.28057042
195159,-1.99732427
195160,0.57565447
195161,1.23103221
195162,-1.7462880300000003
195163,-1.3560538
195164,-0.8482699099999998
195165,-0.6718758
195166,0.83439576
195167,-0.61949833
195168,-0.7082043
195169,0.94177146
195170,-0.80983845
195171,-1.7743293200000003
195172,1.059423
195173,-1.36182835
195174,-0.20784115
195175,-0.13095568
195176,-1.13010632
195177,2.94488468
195178,-0.31240247
195179,2.10025442
195180,-2.47854245
195181,0.79110721
195182,-1.14048787
195183,0.76506552
195184,-4.58415683
195185,-1.54934482
195186,-0.51117592
195187,1.72054136
195188,1.00125683
195189,1.24947718
195190,-0.29632225
195191,0.24041339
195192,0.6965803
195193,-1.26442204
195194,-1.8844973
195195,0.11900725
195196,0.36379711
195197,2.67785232
195198,0.43263099
195199,-0.30632325
195200,-0.4277149700000001
195201,0.15304663
195202,-1.3564547
195203,-0.38123929
195204,0.75429502
195205,2.0849989
195206,1.04495385
195207,-1.25173208
195208,-1.2882374
195209,-3.24528601
195210,0.56949077
195211,0.44163237
195212,0.33513256
195213,-0.16470094
195214,1.07126553
195215,3.4284381499999994
195216,1.3221233
195217,-1.14571788
195218,0.07299478
195219,-1.37861739
195220,0.53862078
195221,-0.12592414
195222,1.83859266
195223,-1.76808632
195224,-1.36650245
195225,-0.10388677
195226,-2.60031263
195227,2.79092839
195228,0.61433053
195229,0.49730653
195230,-0.21075658
195231,0.32658131
195232,-0.53962464
195233,-0.65470692
195234,-0.83151942
195235,-2.96503727
195236,-1.25176514
195237,0.28060751
195238,1.61981974
195239,-3.6926858
195240,-0.94893661
195241,0.00116451
195242,-4.5464454
195243,0.85842911
195244,2.69913385
195245,0.7331497
195246,-0.16581236
195247,1.14532679
195248,0.40294648
195249,2.55866589
195250,1.86571331
195251,-1.6696760200000005
195252,-1.31174303
195253,-1.15713741
195254,-0.17691304
195255,-6.07506075
195256,0.52386188
195257,1.44086071
195258,-1.5968478499999998
195259,0.39936104
195260,-2.19634393
195261,-1.32159362
195262,-2.96779345
195263,-1.73496524
195264,0.68316971
195265,0.05003717
195266,-0.83271187
195267,-0.39435715
195268,-33.21928095
195269,-1.99156257
195270,-0.02951149
195271,0.62469213
195272,-0.0813092
195273,-0.34797216
195274,-1.42444926
195275,-3.00443364
195276,-0.30759606
195277,1.21876161
195278,0.62239926
195279,-0.17732231
195280,-2.77231584
195281,0.98302678
195282,2.20995345
195283,-0.01032778
195284,-0.6819552
195285,0.86592576
195286,0.50914535
195287,-1.04578004
195288,2.09932142
195289,-3.84222503
195290,-1.8382795
195291,0.52862768
195292,-3.77449644
195293,3.77815671
195294,1.03405237
195295,-1.64229568
195296,-0.58894192
195297,-2.0938036
195298,0.40011711
195299,1.5398502599999997
195300,-1.74956295
195301,-0.93278573
195302,0.08752231
195303,-0.84443165
195304,0.23966033
195305,4.881245090000001
195306,0.6494917
195307,0.12588733
195308,-0.05220688
195309,1.39099034
195310,-3.38518573
195311,-0.2043321
195312,6.52874711
195313,-33.21928095
195314,1.68286469
195315,0.77194913
195316,-0.96153938
195317,-0.55740171
195318,0.41142986
195319,-0.46869568
195320,0.1140197999999999
195321,0.85244138
195322,0.6923798500000001
195323,-0.0179961
195324,-3.69781306
195325,2.9017057
195326,-1.30496713
195327,4.69887138
195328,2.14413047
195329,0.13348085
195330,-1.16941409
195331,-0.35565895
195332,-0.32729565
195333,0.51585509
195334,-0.1562155
195335,2.05869561
195336,0.0
195337,-0.21707446
195338,-1.11791065
195339,1.07737416
195340,-0.15956351
195341,1.35803701
195342,0.12085797
195343,0.0
195344,0.541314
195345,-1.20546086
195346,-0.04156349
195347,0.48351082
195348,-0.40181013
195349,-33.21928095
195350,0.9742479899999998
195351,-1.26486594
195352,-1.76288112
195353,-4.73913651
195354,0.36992586
195355,3.3500168
195356,0.31557025
195357,0.28122409
195358,-0.9109908
195359,-1.67574546
195360,-4.67719755
195361,-2.14911232
195362,-0.02890258
195363,0.17633699
195364,-0.51992179
195365,-1.26403354
195366,-0.82571784
195367,-0.25858259
195368,-0.25415991
195369,-0.9785296799999998
195370,2.07212247
195371,-1.34661535
195372,-3.57067037
195373,-1.08656029
195374,-2.38829672
195375,-4.38690946
195376,-0.85035484
195377,2.34123668
195378,2.13357799
195379,-33.21928095
195380,-2.27355441
195381,0.72670851
195382,-0.1385946
195383,-0.29214904
195384,-0.58991144
195385,-0.38705112
195386,4.35692779
195387,-0.3687312
195388,-1.90402907
195389,0.2132303
195390,-0.74649473
195391,5.174935
195392,-1.80189476
195393,-0.0606984
195394,1.13599709
195395,-0.04548306
195396,0.8508484
195397,-2.08479745
195398,0.65983817
195399,-1.83107844
195400,0.33776523
195401,0.00993142
195402,0.97890989
195403,0.68960135
195404,-0.72684998
195405,1.43504587
195406,-0.0953343
195407,-1.3370614999999997
195408,0.6428357
195409,-0.1244647
195410,2.79733712
195411,-0.84188075
195412,-12.40708184
195413,-0.20231035
195414,-0.45239281
195415,1.55589204
195416,0.68417429
195417,-0.73808324
195418,1.34916401
195419,2.86318909
195420,-0.60771044
195421,0.37431305
195422,-0.10273352
195423,-1.39721672
195424,-0.08698388
195425,0.01690939
195426,1.12658772
195427,1.52891312
195428,-2.28087805
195429,0.33462505
195430,0.35074653
195431,1.46588698
195432,-0.7609144
195433,-1.26185234
195434,-0.4727574
195435,1.60859694
195436,-1.17234527
195437,-0.29278136
195438,-0.48599588
195439,4.70516741
195440,0.79390365
195441,0.45743421
195442,-0.02204216
195443,-0.25338436
195444,0.66214869
195445,-1.32441501
195446,1.22512554
195447,-5.4742197
195448,0.61193485
195449,-0.41692608
195450,-0.96278246
195451,0.4106574599999999
195452,2.43586294
195453,-1.3438528
195454,-1.59299232
195455,0.52674552
195456,-0.95367267
195457,1.56222943
195458,1.25517157
195459,-0.58101643
195460,0.9721075
195461,1.30126428
195462,-0.82577873
195463,-0.50573337
195464,2.03817028
195465,1.18155615
195466,-0.84499063
195467,-0.13298581
195468,2.67318968
195469,0.00684558
195470,-33.21928095
195471,0.80074194
195472,0.0977009899999999
195473,-33.21928095
195474,-0.2266923999999999
195475,-7.040194930000001
195476,0.05451511
195477,-1.16256472
195478,1.11180178
195479,0.0615042
195480,0.06474837
195481,-0.1198471299999999
195482,1.5531038
195483,0.18214391
195484,0.37168501
195485,5.24427049
195486,0.15719311
195487,0.16958346
195488,0.48049512
195489,0.30896936
195490,1.27728816
195491,-1.49906739
195492,0.23080928
195493,1.88284391
195494,-0.36634166
195495,3.08217853
195496,-1.46795849
195497,0.02652445
195498,3.34608481
195499,0.12030086
195500,0.08440449
195501,-1.80529142
195502,1.4669084500000005
195503,3.27875829
195504,4.08075986
195505,1.87266367
195506,-0.42409482
195507,-0.54893646
195508,1.37293226
195509,2.09413013
195510,2.37735782
195511,1.24874251
195512,-0.32036747
195513,-1.25301103
195514,0.03826116
195515,-1.13343153
195516,-0.86337278
195517,-0.8026817
195518,-1.03837815
195519,-0.81644153
195520,-0.23149242
195521,-0.51898338
195522,-1.37602669
195523,0.23805117
195524,1.04595375
195525,1.04474687
195526,-0.6333948
195527,-0.1248579999999999
195528,2.80209465
195529,-0.48036975
195530,-1.31967992
195531,2.73607907
195532,1.46905193
195533,0.27422445
195534,-0.23981818
195535,0.08017592
195536,0.83472572
195537,0.19815217
195538,0.58089522
195539,-0.11171367
195540,-0.61702407
195541,0.1992348899999999
195542,0.28747759
195543,1.07519468
195544,1.09772837
195545,2.49702469
195546,3.37985082
195547,-1.26291757
195548,13.609871289999996
195549,-1.44887253
195550,-0.09026965
195551,-0.88176991
195552,2.8585001400000003
195553,1.30655287
195554,1.04766377
195555,0.4225606800000001
195556,-0.88752527
195557,0.20472321
195558,0.5444454
195559,0.70156875
195560,0.49423333
195561,1.51240751
195562,-0.10343245
195563,1.57119138
195564,1.77441547
195565,1.35881698
195566,0.23333875
195567,-5.98154834
195568,1.63811937
195569,-0.04256841
195570,0.13435642
195571,5.67958246
195572,-0.0226991
195573,0.03857561
195574,-0.0827397
195575,0.20842699
195576,-2.61392964
195577,-1.66188483
195578,0.46398678
195579,-1.0
195580,-0.70369734
195581,0.54128486
195582,-2.09943733
195583,1.26760363
195584,0.56129603
195585,0.81997353
195586,-2.0212804
195587,1.41606023
195588,1.49037075
195589,0.0
195590,-0.15073432
195591,-1.09168665
195592,0.59215839
195593,0.13551547
195594,0.24564535
195595,2.80284252
195596,-2.66307491
195597,0.12481624
195598,-1.20476466
195599,-0.7699847
195600,-0.13083671
195601,1.15528511
195602,0.48496417
195603,-0.58639622
195604,0.15086916
195605,-0.29145137
195606,-0.80094646
195607,3.15108827
195608,0.0100663
195609,-2.18067544
195610,0.73495572
195611,-1.0473898
195612,-0.42826547
195613,2.12234409
195614,1.21719783
195615,0.61912762
195616,1.94068111
195617,-2.14303194
195618,4.25524602
195619,0.72774609
195620,2.01174721
195621,1.77607877
195622,1.7915945
195623,-0.92322198
195624,-0.34344272
195625,3.3229649500000003
195626,-2.5108895000000007
195627,-2.41646255
195628,0.25361088
195629,0.8290224900000001
195630,-0.20671007
195631,0.9736361
195632,-0.16190683
195633,-5.63513592
195634,2.00263189
195635,3.2422560499999995
195636,1.05491971
195637,-2.23369385
195638,0.01359498
195639,-1.24823971
195640,-1.46056674
195641,1.02034736
195642,-1.16225963
195643,1.52754113
195644,0.57601418
195645,-0.15674805
195646,-0.8872573200000001
195647,-0.45992495
195648,2.45024304
195649,-0.04625285
195650,1.03838153
195651,-0.64514894
195652,0.80736839
195653,-0.40567963
195654,-0.18028431
195655,2.05468705
195656,1.87627799
195657,2.73545573
195658,-0.14471216
195659,1.86333201
195660,0.72372111
195661,-1.23101985
195662,-0.99118614
195663,-1.78547407
195664,0.64431881
195665,-0.53059848
195666,0.28832484
195667,-0.73753744
195668,0.45570392
195669,0.2372385
195670,5.20541194
195671,-0.01890116
195672,1.46903047
195673,5.28462578
195674,0.77066772
195675,2.65603861
195676,-1.00782121
195677,1.35699277
195678,0.29080029
195679,0.3255381
195680,0.8987343099999999
195681,-2.64634312
195682,-0.17151637
195683,1.5436365799999998
195684,-1.34733838
195685,-0.44846715
195686,0.12611614
195687,-0.00596656
195688,-0.05303491
195689,1.39096149
195690,-2.19946789
195691,-1.16071737
195692,0.81299807
195693,-0.13887658
195694,-1.86413497
195695,0.56512575
195696,0.98756698
195697,0.78189091
195698,-0.13777573
195699,0.06890858
195700,-3.13825919
195701,0.79720928
195702,0.64903132
195703,-1.01172832
195704,-0.30843568
195705,-0.69222375
195706,0.93710556
195707,0.30461028
195708,-2.582472
195709,0.16820699
195710,-0.57065387
195711,-0.72245401
195712,1.42352131
195713,-4.12267509
195714,4.30580042
195715,-0.41462551
195716,0.06530579
195717,-1.1460181
195718,0.59998369
195719,-0.53939161
195720,1.12340394
195721,-1.13097182
195722,0.31644454
195723,2.26102714
195724,-33.21928095
195725,2.5870232
195726,0.22691977
195727,-0.0593094
195728,2.70373159
195729,-0.13355768
195730,0.1020919299999999
195731,-33.21928095
195732,-0.91209757
195733,-2.2370392
195734,-0.87660386
195735,0.44777044
195736,-2.35138486
195737,0.37596351
195738,-1.02001144
195739,-1.92632593
195740,-2.00245519
195741,0.61384593
195742,-0.12302133
195743,0.60275591
195744,0.66242292
195745,-0.06363896
195746,0.01243164
195747,-1.35587447
195748,2.2901446
195749,0.4160307499999999
195750,-0.8058657399999999
195751,-0.54720634
195752,1.75988438
195753,0.31309872
195754,-1.29448564
195755,0.67774699
195756,-0.43935854
195757,-0.32055772
195758,-1.18488145
195759,6.18569962
195760,0.23835998
195761,-0.8492892
195762,-0.50199976
195763,-3.57213266
195764,-0.81373736
195765,-0.19745519
195766,1.68267241
195767,-0.4207828999999999
195768,1.07778078
195769,0.0
195770,-2.25115382
195771,2.35586201
195772,-0.20994054
195773,-3.12284024
195774,-0.59494501
195775,2.20250137
195776,0.60270147
195777,-0.36453717
195778,-1.13650289
195779,0.46315883
195780,0.7903150200000001
195781,-33.21928095
195782,-0.41749321
195783,0.50446808
195784,0.37468868
195785,0.46086034
195786,-1.02291501
195787,-0.64577505
195788,0.4862146399999999
195789,0.18575124
195790,1.13816847
195791,-33.21928095
195792,0.21198488
195793,0.29790487
195794,-0.75049458
195795,-0.66667244
195796,-1.09089418
195797,1.40516889
195798,-0.76944288
195799,1.17327049
195800,-0.12938141
195801,4.8627562
195802,-2.22775876
195803,0.34461857
195804,1.53963211
195805,0.12876697
195806,-1.32192809
195807,-0.64883759
195808,3.08681128
195809,-0.52398339
195810,0.69387706
195811,-0.75569497
195812,0.00681706
195813,4.10156754
195814,0.34642314
195815,0.44281164
195816,-1.06273576
195817,1.6479312
195818,-2.28227239
195819,8.4954365
195820,0.31471661
195821,0.29011472
195822,0.59404423
195823,1.05120812
195824,0.04614998
195825,-4.78284183
195826,0.2441173099999999
195827,1.48135641
195828,-2.2600981
195829,-0.53455993
195830,0.7954818700000001
195831,-2.90373904
195832,-1.85109805
195833,-1.0063249
195834,-5.02530935
195835,-1.00991825
195836,-0.66790399
195837,-0.25481058
195838,0.64386083
195839,-0.18100975
195840,2.39986402
195841,1.08724159
195842,-0.12567882
195843,-3.84970689
195844,1.78073004
195845,-0.68261815
195846,-0.91350766
195847,-0.25165925
195848,0.73688604
195849,0.75896288
195850,-0.30256277
195851,1.46186961
195852,2.72421369
195853,3.77042132
195854,-4.1791181
195855,-1.64598271
195856,-0.81726407
195857,-0.3225993
195858,-0.8434772899999999
195859,-2.83038014
195860,1.69423457
195861,-0.74325401
195862,-0.07489417
195863,0.89279864
195864,0.73209694
195865,0.25097816
195866,-1.76202804
195867,-0.76069335
195868,0.22912146
195869,-1.35599171
195870,0.22112625
195871,0.4506925
195872,1.12454146
195873,2.19686911
195874,-2.26067241
195875,0.6765044
195876,-3.86369071
195877,-0.33001345
195878,-0.4030193499999999
195879,-3.27797648
195880,6.1103403
195881,1.21502771
195882,0.9826259
195883,3.83144375
195884,-0.13369741
195885,0.62000581
195886,0.25176626
195887,-1.41026636
195888,-0.03470767
195889,0.85621295
195890,-0.21256934
195891,-0.91241393
195892,-0.23666302
195893,1.9208707
195894,1.10174601
195895,0.05168363
195896,1.23322938
195897,-0.29028142
195898,0.98658691
195899,-0.87689497
195900,1.73696559
195901,0.52521598
195902,-0.94134193
195903,0.7910814900000002
195904,-0.71931222
195905,0.55454468
195906,-0.95428801
195907,-0.44570479
195908,-33.21928095
195909,3.48658618
195910,-2.07878448
195911,0.40217889
195912,-2.21831986
195913,-3.11836854
195914,-2.59875585
195915,-33.21928095
195916,-0.0830283
195917,2.29171436
195918,-3.46824486
195919,-0.16342742
195920,0.14138345
195921,-1.15189788
195922,-0.46345718
195923,0.84544732
195924,-0.25563913
195925,1.18876737
195926,-1.80219334
195927,-0.80511051
195928,1.34794954
195929,1.12708189
195930,2.58839064
195931,-0.8824066
195932,1.14010241
195933,3.94954849
195934,3.57953679
195935,1.41805498
195936,-1.59025549
195937,2.38207206
195938,0.37299866
195939,0.20319969
195940,-2.51658391
195941,-0.72995604
195942,0.48196879
195943,0.42980116
195944,-0.37817902
195945,0.0897287
195946,0.31760159
195947,-4.78815827
195948,1.56332847
195949,-0.12702764
195950,-0.53349315
195951,0.53195915
195952,-1.02678452
195953,-0.63013457
195954,-2.99918826
195955,0.33532443
195956,0.88990336
195957,1.66982313
195958,-0.29488118
195959,2.78062682
195960,-0.0779176
195961,-2.04105657
195962,0.37487716
195963,0.17131711
195964,0.68512953
195965,-0.08216487
195966,-0.46075521
195967,-4.19085491
195968,1.6463676
195969,-0.16233247
195970,1.23457614
195971,-0.68416572
195972,1.19557037
195973,1.13037624
195974,-2.61765237
195975,0.4245119
195976,1.62944621
195977,-1.3737253
195978,0.82212525
195979,0.65497222
195980,1.6289494900000003
195981,-0.09032388
195982,2.43975951
195983,-2.14312515
195984,-3.73330461
195985,-0.10411123
195986,-3.8026068300000007
195987,2.49807898
195988,-1.65284139
195989,-2.39095356
195990,-0.00031496
195991,0.29430162
195992,1.27100159
195993,1.31901584
195994,0.33052357
195995,-0.19925103
195996,-0.10973591
195997,-0.14706839
195998,-0.33285601
195999,0.88465316
196000,-0.3383594
196001,-0.87602451
196002,0.65669864
196003,-2.67064978
196004,1.38358201
196005,0.90727772
196006,0.60721035
196007,0.44831184
196008,0.39592868
196009,-0.12321145
196010,-0.53420519
196011,-0.56935963
196012,0.7951851
196013,1.41475764
196014,0.41185447
196015,-2.68693188
196016,3.3859956
196017,-0.17045699
196018,-1.6669925799999998
196019,-1.21281145
196020,-0.19468021
196021,-1.33950614
196022,0.93408994
196023,-6.27087062
196024,0.03243912
196025,0.40630226
196026,0.64559143
196027,-0.67813759
196028,1.16627928
196029,0.58813688
196030,-0.61165749
196031,0.2075294
196032,1.65174237
196033,-1.26099172
196034,-1.04813611
196035,-1.07162632
196036,-1.05658353
196037,0.41505559
196038,-0.62592118
196039,1.95820391
196040,0.24490363
196041,0.12101632
196042,1.22755836
196043,-0.40835048
196044,0.62798196
196045,-0.99311863
196046,-1.29134247
196047,-1.67631778
196048,1.69999574
196049,1.80118721
196050,1.4731114
196051,-1.21972708
196052,0.3824412199999999
196053,-0.97887141
196054,-0.70592502
196055,-2.3796335
196056,1.13261725
196057,0.47038375
196058,-0.20440203
196059,0.1115019599999999
196060,1.18529444
196061,-1.38407296
196062,0.60226105
196063,-1.32296459
196064,0.29558762
196065,-0.0880025
196066,0.64398072
196067,0.24913901
196068,0.86585008
196069,-1.46856951
196070,-0.64066815
